,札幌市,仙台市,さいたま市,千葉市,特別区部,横浜市,川崎市,相模原市,新潟市,静岡市,浜松市,名古屋市,京都市,大阪市,堺市,神戸市,岡山市,広島市,北九州市,福岡市,熊本市
2022-06-10 14:00:00,0.5103524832292207,0.6167916287923628,0.5838806737076476,0.5743344653210399,0.5698721645562737,0.5020789409144092,0.5314308230178578,0.4723701042190308,0.607708427763148,0.2847710207277464,0.41434664213007355,0.5234787560692684,0.45156807305076163,0.3802532014276399,0.26339248831213635,0.3397234943270986,0.4038871677706465,0.39173558077412135,0.4415105692084146,0.5819626956934697,0.5112502879026976
2022-06-10 15:00:00,0.4339736569674913,0.5156151040833509,0.4949632594068827,0.46168344239174175,0.4786065258331265,0.4338800911994784,0.44030124162652173,0.4163945478827633,0.4897901135645997,0.2609135275704625,0.43062408307007355,0.47233675884965864,0.21742040078253377,0.06785876359018106,0.039389534175618274,0.06090074969873031,0.25677893845366007,0.43486746851908903,0.37879008370656325,0.4632307346418793,0.45882544583155954
2022-06-10 16:00:00,0.33608256201022124,0.37771409634752184,0.36839351007510646,0.36835465688019636,0.37490220557722925,0.376903335593141,0.3745833965362116,0.36959264239429374,0.37450978548244623,0.2068938287368449,0.14537368493329147,0.17413030526449053,0.1595026073055326,0.1917151076330372,0.18457992971581832,0.1772440690467781,0.16690684341739506,0.1407685841997816,0.3851873589067381,0.4153067436972052,0.4137629719338499
2022-06-10 17:00:00,0.20305135433666707,0.21214023152339498,0.19989816124521176,0.19207288425278243,0.19929782909071592,0.19970697194553855,0.19335779887125892,0.2013299475391207,0.18891078776398412,0.11017531032842015,0.052125521749662056,0.035178303835957055,0.19877583983429092,0.20551739959191057,0.16661874073628452,0.1974795735788427,0.09258361558312889,0.1257863691824687,0.2568680429636467,0.29268539001883526,0.27532544817326354
2022-06-10 18:00:00,0.08167499625660918,0.05699463640724706,0.05567203946061568,0.05016050920079769,0.055159160841586875,0.054883527969525336,0.05232443121068088,0.058666644205719584,0.06836906709013936,0.048325451398550705,0.009648277552139992,0.02428222509539082,0.07241797232814212,0.06518346438575671,0.0492341354187703,0.05475566730282228,0.015961141167774015,0.06412472116477053,0.12752603900602377,0.13815390197760427,0.1300132244484107
2022-06-10 19:00:00,0.017316202060503435,0.008015201844443747,0.006022790346570781,0.0031284279544778843,0.004664123511158897,0.004516016074226909,0.0034494104392570318,0.005505741489669101,0.007664454592566642,0.002319680836618589,0.0,0.0010936256076205313,0.007218837830318892,0.0035299585647255226,0.0010536576578011442,0.0034211382640309844,0.006576823603612252,0.012020673384131927,0.025150222843158158,0.02745206186877026,0.025627646096320986
2022-06-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 05:00:00,0.010052999010826917,0.00222225614372751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 06:00:00,0.06404510088592111,0.034146703995639606,0.016440274768653826,0.028883488335875795,0.022736130724314938,0.024897891106673474,0.028008979648873694,0.020548762697632957,0.02111476979636816,0.002538932381422318,0.007481159341676863,0.009634692851256508,0.015332964231871143,0.011334321142474941,0.00790988711329935,0.008606672181432322,0.011692527647940328,0.00031096898283449956,0.0,0.0,0.0
2022-06-11 07:00:00,0.14440848708571238,0.08121170622299355,0.12742573382819958,0.1365404693361953,0.12739565652084794,0.10977117579966572,0.12589046306186277,0.09185386260854346,0.12096422304919369,0.03111100205800338,0.049969754591813895,0.05111478980419993,0.049094480435133626,0.0408385070393786,0.027850807167249633,0.037146746721855285,0.03288255287582399,0.011708175684077822,0.003810048383778729,0.00022842864365854877,0.0
2022-06-11 08:00:00,0.1787582042848169,0.11299372886321198,0.2673675254112424,0.2785695252887056,0.2584490049989673,0.21519452337479064,0.24251418086252613,0.18171735989401636,0.26003967310814347,0.06120381594373665,0.11239195287396331,0.12341128176309245,0.08777412550399474,0.05996279884312159,0.046320053159339396,0.04702013981816681,0.043255465150347255,0.03178088733933538,0.005838203609900952,0.0012830903469134756,0.002162728475693064
2022-06-11 09:00:00,0.22250082465871607,0.33341344224536085,0.3318615664640166,0.33808386564121823,0.29457621574563075,0.2535828152060561,0.26615422773875524,0.23464851502592451,0.3419602557773103,0.10790773650531792,0.17969501537096375,0.16222790308260077,0.11668814642160913,0.07403185989236895,0.06121391307659599,0.04916641121816268,0.06067659747422243,0.034340919137318356,0.003715791617622286,0.003245783715789716,0.01407770124298838
2022-06-11 10:00:00,0.17009395084040715,0.5603246776675048,0.3331132535758053,0.37571473806753153,0.34054614719133497,0.34560404759455116,0.3471368593096574,0.33299875531227024,0.416092637215008,0.21801319911022277,0.2542289980445209,0.2691083372874667,0.048766795677513845,0.03180005795580518,0.025562792784697478,0.02796626391906837,0.16931907008002173,0.05757033633811606,0.008854718875116073,0.03801509238871016,0.013989459196693532
2022-06-11 11:00:00,0.09742538523880956,0.6102720110822513,0.4295240224689226,0.5061295064664294,0.46978400909311097,0.5107782440073075,0.49138903101552023,0.5025977382493734,0.40162159806628983,0.20874335029631774,0.2412693797397813,0.2846555737540042,0.09577902754517459,0.08236278310650945,0.07610779447779048,0.06369472245077308,0.18774606460016846,0.019241592861225985,0.08528312633871342,0.09451667324778218,0.006321260909081261
2022-06-11 12:00:00,0.12178436993933893,0.5862778153130457,0.3827898505977832,0.48096422112961834,0.4593685565908996,0.5559360784701921,0.534153693291476,0.5512863600203743,0.3510998244861913,0.21263616964939488,0.13859313586058794,0.12974576822351586,0.07288205428802597,0.050431943736440644,0.05401266757651284,0.058398589086276306,0.14253504659408653,0.01771410160839289,0.23324846012832703,0.1662347178654426,0.005135442594114871
2022-06-11 13:00:00,0.14308375495497522,0.45669853738456667,0.45810115108018207,0.5153890797596822,0.49090923639856215,0.5047574871461423,0.5195880130406029,0.473928703188296,0.14787419509328767,0.1732811210459605,0.07295963007243172,0.043155268514115615,0.06988525005368054,0.06989223236186667,0.06322636926580924,0.06854941439956981,0.08815811800800168,0.029397610186002492,0.35844833674280024,0.25595746364873917,0.01353269457179425
2022-06-11 14:00:00,0.10191931514506068,0.17716701717741853,0.34645662788736287,0.41358413617458395,0.31302021158855453,0.23565293348572752,0.29125761329850525,0.19031290244075022,0.1471930092848897,0.0976449850887794,0.054672016510745734,0.07631564044134533,0.06540007593674486,0.05490907712978172,0.048664847837486654,0.052479299782948394,0.05497274754251265,0.06069166039302101,0.351107930771698,0.28819300622476896,0.029726352412293194
2022-06-11 15:00:00,0.12526710198831378,0.10668241443554702,0.17377836041580838,0.24675984381168803,0.15810521746985756,0.12046957589794278,0.15572113320323508,0.09499387869172218,0.16307085535023744,0.05815357860040337,0.06166823458654599,0.03198382080509369,0.05975134625212076,0.03724232024323068,0.02700384331901509,0.038589339837893026,0.022891105809062423,0.11034502565259126,0.33995042726296926,0.2530841851391409,0.04754517101183316
2022-06-11 16:00:00,0.22048561531988223,0.1726796600441566,0.021295573216030813,0.10045209909760998,0.02573337318714592,0.04125597174211292,0.03608436815594382,0.04285935467065531,0.0375094606505632,0.003856742321791154,0.0021970715927717237,0.015790990557160274,0.024614397401912794,0.020808079107912186,0.016602497774088277,0.021298191720821147,0.0793156422271706,0.16784641838427003,0.27298299964855477,0.1976842793835879,0.03022912725961015
2022-06-11 17:00:00,0.17108526934843504,0.045856040197804086,0.011999910960295197,0.038501908093007194,0.016554146539213135,0.019432630805623425,0.01934756862714808,0.018994683549180675,0.01835193064446909,0.0033865933822058414,0.0048629136915849525,0.018490884635050407,0.006527811551589681,0.005784871076421603,0.004403890056996139,0.009675073737491869,0.05300263216218326,0.10250668891251573,0.14360640902462193,0.09028355527274731,0.04783798391595399
2022-06-11 18:00:00,0.053390713097775364,0.013382649634127147,0.006433007644494975,0.00545694855126633,0.006606712916005444,0.0067459061073964705,0.006176434606791711,0.00659816687578314,0.023105232461623652,0.0001814776055188416,0.002183327858012786,0.0034239516755991822,0.011221403801008882,0.004744601832743142,0.0019266513794338265,0.006504729612207995,0.04122747086772517,0.06409907490240278,0.07575078289842699,0.04834968642708128,0.0149893871595222
2022-06-11 19:00:00,0.010259819690905187,0.002084467916488101,0.0,0.0,0.0,0.0,0.0,0.0,0.006556734598833164,0.0,0.0,0.0,0.001679260339953636,0.0,0.0,0.0,0.005960792118454896,0.015284544954227272,0.016743715048866882,0.008680990494316775,0.0004503446818952119
2022-06-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 05:00:00,0.010700741133809649,0.002631218610735531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12 06:00:00,0.07462919224277388,0.03540595717599214,0.025346727649597858,0.014379711960839653,0.024833598988464916,0.026499428975443495,0.023227383917419856,0.029418274643216398,0.011575854861116286,0.01953187918662975,0.00212943858210097,0.002197172362349583,0.005211654498942303,0.004205706511155579,0.003687884531994785,0.0035338163298965566,0.0038879009857072594,0.001376145297225636,0.0009701411583674611,0.0,0.0
2022-06-12 07:00:00,0.18468707693062367,0.1485422327971726,0.11959584299798694,0.11892443406717233,0.13237035661524163,0.13889036460367205,0.1377257529630058,0.1358664542063042,0.04430543312833997,0.09070567261095695,0.02902859657916938,0.018796408412231007,0.03754644840421604,0.025079887921347903,0.019484030206228253,0.017393926734520768,0.03697549538986003,0.02380669834591158,0.034790193704061764,0.018214855936906898,0.024239879637536738
2022-06-12 08:00:00,0.28299792152778397,0.28647256528776993,0.2754623247755581,0.26732675458299315,0.28102580278088957,0.28110897491940284,0.2761168836339645,0.27624277383270796,0.07223712978332254,0.15550342469883974,0.1009635996442517,0.09613003265981528,0.04881536233524084,0.0320543451754104,0.02677129337849211,0.031194039993296934,0.10840473619466544,0.06521301903941298,0.0737730115053541,0.05890249298096421,0.09349333975454859
2022-06-12 09:00:00,0.39218509751609293,0.32483983978633474,0.37743363857728723,0.4193664825415203,0.3827852585928327,0.3476210012416477,0.3733021012249275,0.3304560915989768,0.13066123936337104,0.29541740717739656,0.19307593759069183,0.14000883044842422,0.11652127302193692,0.048522720267965516,0.02349748008674694,0.047132004236751235,0.23737262390706262,0.12363277529382405,0.1482151770948569,0.12159680762656544,0.1910954789666377
2022-06-12 10:00:00,0.5381349575243558,0.20400991115097086,0.44623161925187105,0.47835127514235387,0.45327894569118377,0.42895742740469084,0.4458526226107195,0.4214436362743631,0.2632384069565018,0.40494400977161277,0.24724421193790677,0.1767592253797913,0.127067759776299,0.03847908951190709,0.035762890577886404,0.07133958708309052,0.4051414398608422,0.2989991078466285,0.2821678637008728,0.2842652025672115,0.3202612515825385
2022-06-12 11:00:00,0.6537096972034806,0.3685611095915545,0.3882842146362746,0.42471986636085973,0.40797624006199684,0.41733096447718915,0.41025953305907564,0.43078679166182693,0.3647863442748331,0.46816331294231917,0.2790775916625626,0.2201197350109072,0.30252059260612,0.17718798208154693,0.1339387118942228,0.20618145847550215,0.4822496309319925,0.25901111330123033,0.36001368377601756,0.4066855946294834,0.3892640950532202
2022-06-12 12:00:00,0.6996401243558504,0.5481078760269009,0.41098066478862055,0.43710651301352066,0.39648753957737237,0.42911191376384494,0.4048094326101853,0.46065953685272365,0.5655726130231667,0.48326307516929656,0.2597599322010365,0.3021714079391146,0.2730722479868615,0.2912969459333916,0.30053192981059484,0.35592781773032917,0.5097690739139105,0.28226184841170887,0.43468214942259625,0.33709506833724096,0.38896370729051827
2022-06-12 13:00:00,0.6531813267228951,0.5905318800660204,0.48300410018456774,0.5464157766716794,0.5284276922589786,0.564942826973482,0.5644318686321025,0.5425327615517881,0.5076141435580933,0.34384668273480123,0.2746842563516768,0.21766200224361892,0.28088785228119617,0.40333976121094467,0.43604482572717507,0.48477350949040315,0.45991132782963323,0.34606361144072234,0.4735530287046564,0.42607894978849564,0.3406147658923139
2022-06-12 14:00:00,0.5705994079519289,0.5918280046699484,0.3913771308428412,0.36547605196387506,0.35201380903250296,0.31808556994011317,0.3242036614830806,0.3166440904410466,0.5309703356923199,0.3136217919498335,0.2298787165987418,0.22705134630358956,0.2930960932622717,0.3949700289627881,0.4143205569604564,0.4453098330599246,0.4501526272833109,0.32218371793568407,0.4857904633030355,0.34289910156783326,0.27931271983293066
2022-06-12 15:00:00,0.5146405835318314,0.4762851126725927,0.3826921267314036,0.3330821537964042,0.36026303983358515,0.32979662205462934,0.33605824242154214,0.32882594852939634,0.3895233818706455,0.2703598645685113,0.19810597477439476,0.25426774422822734,0.41882553651474147,0.40543480643951124,0.39095054973504273,0.39962588585023456,0.38314697362274425,0.23234239835059076,0.4140453576004817,0.25500894913875377,0.10762853855456937
